ds	provider	cpc
2015-10-10	OlidayInn	235
2015-10-10	BobTheBuilder	120
2015-10-06	OlidayInn	473
2015-10-05	TravelGuys	375
2015-10-02	LalaLand	172
2015-10-08	BobTheBuilder	408
2015-10-11	TravelGuys	144
2015-10-04	OlidayInn	102
2015-10-10	LalaLand	441
2015-10-06	OlidayInn	127
2015-10-12	BobTheBuilder	313
2015-10-07	LalaLand	350
2015-10-04	BobTheBuilder	121
2015-10-02	BobTheBuilder	214
2015-10-02	OlidayInn	224
2015-10-03	TravelGuys	272
2015-10-01	TravelGuys	162
2015-10-09	BobTheBuilder	298
2015-10-02	TravelGuys	273
2015-10-10	LalaLand	226
2015-10-08	BobTheBuilder	125
2015-10-03	OlidayInn	272
2015-10-06	OlidayInn	326
2015-10-11	LalaLand	376
2015-10-02	BobTheBuilder	145
2015-10-05	TravelGuys	261
2015-10-09	OlidayInn	255
2015-10-03	OlidayInn	277
2015-10-12	OlidayInn	175
2015-10-02	TravelGuys	168
2015-10-01	BobTheBuilder	295
2015-10-11	TravelGuys	457
2015-10-02	BobTheBuilder	386
2015-10-02	LalaLand	201
2015-10-07	LalaLand	162
2015-10-07	LalaLand	366
2015-10-02	BobTheBuilder	493
2015-10-03	TravelGuys	203
2015-10-08	LalaLand	480
2015-10-09	BobTheBuilder	133
2015-10-09	OlidayInn	255
2015-10-05	TravelGuys	255
2015-10-10	TravelGuys	118
2015-10-11	OlidayInn	384
2015-10-10	LalaLand	412
2015-10-01	OlidayInn	484
2015-10-10	BobTheBuilder	299
2015-10-08	OlidayInn	104
2015-10-05	BobTheBuilder	132
2015-10-04	OlidayInn	100
2015-10-03	BobTheBuilder	121
2015-10-03	TravelGuys	327
2015-10-04	LalaLand	392
2015-10-04	LalaLand	117
2015-10-04	LalaLand	285
2015-10-05	TravelGuys	287
2015-10-01	TravelGuys	389
2015-10-12	OlidayInn	343
2015-10-11	OlidayInn	499
2015-10-08	OlidayInn	297
2015-10-04	TravelGuys	402
2015-10-10	OlidayInn	306
2015-10-01	BobTheBuilder	483
2015-10-08	BobTheBuilder	353
2015-10-01	OlidayInn	435
2015-10-02	LalaLand	141
2015-10-01	BobTheBuilder	240
2015-10-07	TravelGuys	383
2015-10-04	OlidayInn	239
2015-10-08	BobTheBuilder	457
2015-10-07	BobTheBuilder	498
2015-10-11	TravelGuys	296
2015-10-01	TravelGuys	445
2015-10-06	LalaLand	108
2015-10-02	BobTheBuilder	372
2015-10-12	OlidayInn	225
2015-10-02	TravelGuys	146
2015-10-02	OlidayInn	238
2015-10-02	BobTheBuilder	164
2015-10-01	OlidayInn	137
2015-10-02	OlidayInn	482
2015-10-10	TravelGuys	157
2015-10-07	LalaLand	127
2015-10-06	OlidayInn	153
2015-10-10	LalaLand	357
2015-10-01	OlidayInn	272
2015-10-08	TravelGuys	121
2015-10-10	LalaLand	213
2015-10-07	TravelGuys	364
2015-10-10	TravelGuys	133
2015-10-11	LalaLand	198
2015-10-06	OlidayInn	200
2015-10-12	OlidayInn	445
2015-10-07	OlidayInn	328
2015-10-04	LalaLand	239
2015-10-10	BobTheBuilder	499
2015-10-08	BobTheBuilder	308
2015-10-12	BobTheBuilder	294
2015-10-04	LalaLand	391
2015-10-05	LalaLand	275
2015-10-09	OlidayInn	421
2015-10-09	TravelGuys	430
2015-10-07	BobTheBuilder	106
2015-10-02	BobTheBuilder	195
2015-10-10	TravelGuys	168
2015-10-08	TravelGuys	422
2015-10-09	LalaLand	103
2015-10-12	LalaLand	442
2015-10-07	OlidayInn	366
2015-10-06	TravelGuys	367
2015-10-11	OlidayInn	297
2015-10-12	TravelGuys	170
2015-10-04	BobTheBuilder	195
2015-10-04	BobTheBuilder	480
2015-10-10	OlidayInn	342
2015-10-04	BobTheBuilder	359
2015-10-12	OlidayInn	316
2015-10-07	TravelGuys	436
2015-10-03	BobTheBuilder	488
2015-10-07	OlidayInn	459
2015-10-10	TravelGuys	376
2015-10-03	TravelGuys	465
2015-10-06	LalaLand	235
2015-10-09	OlidayInn	289
2015-10-06	OlidayInn	288
2015-10-05	LalaLand	435
2015-10-08	OlidayInn	459
2015-10-05	OlidayInn	363
2015-10-02	TravelGuys	109
2015-10-07	BobTheBuilder	498
2015-10-09	LalaLand	487
2015-10-02	BobTheBuilder	149
2015-10-09	BobTheBuilder	351
2015-10-10	BobTheBuilder	169
2015-10-08	BobTheBuilder	407
2015-10-10	BobTheBuilder	456
2015-10-09	BobTheBuilder	369
2015-10-02	LalaLand	411
2015-10-01	TravelGuys	299
2015-10-10	LalaLand	158
2015-10-02	LalaLand	437
2015-10-06	TravelGuys	268
2015-10-06	BobTheBuilder	223
2015-10-10	LalaLand	387
2015-10-04	BobTheBuilder	157
2015-10-05	LalaLand	307
2015-10-05	LalaLand	346
2015-10-07	TravelGuys	332
2015-10-08	TravelGuys	297
2015-10-06	BobTheBuilder	375
2015-10-02	LalaLand	497
2015-10-05	TravelGuys	146
2015-10-06	TravelGuys	428
2015-10-12	BobTheBuilder	357
2015-10-12	LalaLand	322
2015-10-01	TravelGuys	322
2015-10-09	LalaLand	483
2015-10-08	OlidayInn	279
2015-10-03	BobTheBuilder	239
2015-10-12	OlidayInn	198
2015-10-11	OlidayInn	219
2015-10-03	OlidayInn	423
2015-10-01	BobTheBuilder	472
2015-10-08	BobTheBuilder	427
2015-10-08	BobTheBuilder	438
2015-10-11	OlidayInn	338
2015-10-09	BobTheBuilder	450
2015-10-02	OlidayInn	286
2015-10-09	BobTheBuilder	134
2015-10-10	BobTheBuilder	134
2015-10-03	LalaLand	263
2015-10-01	LalaLand	406
2015-10-02	BobTheBuilder	371
2015-10-03	OlidayInn	424
2015-10-06	TravelGuys	282
2015-10-11	TravelGuys	299
2015-10-03	OlidayInn	170
2015-10-08	TravelGuys	116
2015-10-02	BobTheBuilder	196
2015-10-11	OlidayInn	495
2015-10-06	BobTheBuilder	491
2015-10-06	TravelGuys	297
2015-10-10	LalaLand	139
2015-10-08	BobTheBuilder	316
2015-10-03	LalaLand	496
2015-10-11	BobTheBuilder	254
2015-10-06	OlidayInn	135
2015-10-05	TravelGuys	469
2015-10-11	TravelGuys	128
2015-10-04	OlidayInn	219
2015-10-07	OlidayInn	281
2015-10-09	TravelGuys	398
2015-10-03	TravelGuys	364
2015-10-10	OlidayInn	369
2015-10-07	BobTheBuilder	143
2015-10-10	TravelGuys	272
2015-10-04	LalaLand	338
2015-10-03	TravelGuys	209
2015-10-06	OlidayInn	151
2015-10-11	TravelGuys	205
2015-10-07	TravelGuys	278
2015-10-02	TravelGuys	269
2015-10-05	OlidayInn	155
2015-10-09	LalaLand	320
2015-10-12	BobTheBuilder	183
2015-10-04	TravelGuys	295
2015-10-01	BobTheBuilder	141
2015-10-08	LalaLand	270
2015-10-09	LalaLand	257
2015-10-07	LalaLand	222
2015-10-06	TravelGuys	316
2015-10-02	TravelGuys	133
2015-10-06	TravelGuys	164
2015-10-11	BobTheBuilder	323
2015-10-12	OlidayInn	432
2015-10-05	OlidayInn	361
2015-10-12	LalaLand	106
2015-10-06	LalaLand	122
2015-10-01	LalaLand	134
2015-10-06	OlidayInn	141
2015-10-07	LalaLand	147
2015-10-01	TravelGuys	461
2015-10-01	OlidayInn	314
2015-10-12	LalaLand	458
2015-10-10	OlidayInn	279
2015-10-09	OlidayInn	296
2015-10-05	OlidayInn	329
2015-10-12	TravelGuys	379
2015-10-08	BobTheBuilder	318
2015-10-01	OlidayInn	309
2015-10-01	OlidayInn	121
2015-10-02	BobTheBuilder	439
2015-10-04	OlidayInn	222
2015-10-09	OlidayInn	398
2015-10-08	OlidayInn	262
2015-10-06	TravelGuys	246
2015-10-11	TravelGuys	335
2015-10-06	OlidayInn	238
2015-10-08	TravelGuys	310
2015-10-04	LalaLand	156
2015-10-08	LalaLand	470
2015-10-07	BobTheBuilder	455
2015-10-10	OlidayInn	101
2015-10-05	BobTheBuilder	190
2015-10-04	LalaLand	219
2015-10-09	LalaLand	211
2015-10-03	LalaLand	112
2015-10-09	TravelGuys	413
2015-10-12	TravelGuys	457
2015-10-04	OlidayInn	294
2015-10-03	LalaLand	351
2015-10-08	TravelGuys	104
2015-10-03	BobTheBuilder	279
2015-10-07	LalaLand	105
2015-10-04	TravelGuys	227
2015-10-01	TravelGuys	340
2015-10-10	OlidayInn	426
2015-10-11	LalaLand	184
2015-10-04	BobTheBuilder	368
2015-10-05	BobTheBuilder	209
2015-10-06	BobTheBuilder	405
2015-10-03	OlidayInn	497
2015-10-10	BobTheBuilder	411
2015-10-06	LalaLand	420
2015-10-09	OlidayInn	325
2015-10-05	OlidayInn	160
2015-10-08	OlidayInn	455
2015-10-02	BobTheBuilder	394
2015-10-05	LalaLand	455
2015-10-11	OlidayInn	160
2015-10-07	TravelGuys	321
2015-10-05	OlidayInn	139
2015-10-08	TravelGuys	291
2015-10-12	BobTheBuilder	381
2015-10-07	LalaLand	391
2015-10-08	BobTheBuilder	350
2015-10-10	LalaLand	460
2015-10-05	BobTheBuilder	472
2015-10-01	BobTheBuilder	229
2015-10-10	TravelGuys	161
2015-10-09	TravelGuys	340
2015-10-07	TravelGuys	432
2015-10-01	BobTheBuilder	306
2015-10-04	OlidayInn	412
2015-10-04	BobTheBuilder	326
2015-10-06	LalaLand	388
2015-10-07	LalaLand	438
2015-10-04	OlidayInn	117
2015-10-12	OlidayInn	197
2015-10-04	BobTheBuilder	183
2015-10-06	BobTheBuilder	101
2015-10-10	TravelGuys	394
2015-10-04	TravelGuys	265
2015-10-12	BobTheBuilder	142
2015-10-01	LalaLand	309
2015-10-01	LalaLand	205
2015-10-01	LalaLand	185
2015-10-01	BobTheBuilder	153
2015-10-10	TravelGuys	417
2015-10-11	OlidayInn	230
2015-10-10	OlidayInn	195
2015-10-07	LalaLand	198
2015-10-05	TravelGuys	198
2015-10-02	LalaLand	486
2015-10-04	LalaLand	386
2015-10-03	TravelGuys	473
2015-10-07	LalaLand	344
2015-10-04	BobTheBuilder	299
2015-10-12	TravelGuys	252
2015-10-04	TravelGuys	385
2015-10-05	TravelGuys	299
2015-10-04	LalaLand	267
2015-10-11	LalaLand	187
2015-10-03	TravelGuys	304
2015-10-12	TravelGuys	296
2015-10-07	TravelGuys	422
2015-10-10	OlidayInn	467
2015-10-12	BobTheBuilder	351
2015-10-02	TravelGuys	104
2015-10-10	TravelGuys	302
2015-10-05	LalaLand	197
2015-10-01	OlidayInn	194
2015-10-07	OlidayInn	176
2015-10-04	BobTheBuilder	410
2015-10-07	BobTheBuilder	388
2015-10-03	BobTheBuilder	366
2015-10-11	LalaLand	234
2015-10-03	LalaLand	350
2015-10-04	LalaLand	197
2015-10-08	OlidayInn	184
2015-10-11	TravelGuys	195
2015-10-06	OlidayInn	140
2015-10-12	TravelGuys	308
2015-10-01	BobTheBuilder	221
2015-10-10	TravelGuys	163
2015-10-12	BobTheBuilder	420
2015-10-04	BobTheBuilder	210
2015-10-06	OlidayInn	229
2015-10-05	TravelGuys	330
2015-10-08	LalaLand	289
2015-10-02	BobTheBuilder	461
2015-10-02	LalaLand	335
2015-10-07	TravelGuys	426
2015-10-03	BobTheBuilder	275
2015-10-12	TravelGuys	291
2015-10-05	TravelGuys	200
2015-10-07	BobTheBuilder	422
2015-10-12	BobTheBuilder	206
2015-10-03	BobTheBuilder	244
2015-10-01	BobTheBuilder	197
2015-10-12	LalaLand	445
2015-10-11	TravelGuys	356
2015-10-06	OlidayInn	135
2015-10-04	BobTheBuilder	182
2015-10-02	TravelGuys	335
2015-10-12	TravelGuys	196
2015-10-12	TravelGuys	344
2015-10-03	OlidayInn	244
2015-10-01	TravelGuys	249
2015-10-12	TravelGuys	451
2015-10-10	LalaLand	186
2015-10-06	LalaLand	208
2015-10-08	TravelGuys	385
2015-10-06	BobTheBuilder	323
2015-10-11	BobTheBuilder	370
2015-10-10	TravelGuys	421
2015-10-01	LalaLand	370
2015-10-12	BobTheBuilder	216
2015-10-11	BobTheBuilder	159
2015-10-12	LalaLand	257
2015-10-02	BobTheBuilder	457
2015-10-03	BobTheBuilder	477
2015-10-11	TravelGuys	142
2015-10-11	BobTheBuilder	412
2015-10-02	OlidayInn	296
2015-10-09	OlidayInn	312
2015-10-11	TravelGuys	413
2015-10-09	LalaLand	487
2015-10-07	OlidayInn	265
2015-10-11	LalaLand	362
2015-10-10	BobTheBuilder	242
2015-10-04	BobTheBuilder	299
2015-10-09	BobTheBuilder	456
2015-10-04	LalaLand	180
2015-10-07	BobTheBuilder	305
2015-10-10	LalaLand	330
2015-10-02	TravelGuys	310
2015-10-03	OlidayInn	156
2015-10-02	LalaLand	463
2015-10-11	OlidayInn	333
2015-10-12	BobTheBuilder	396
2015-10-08	BobTheBuilder	101
2015-10-02	LalaLand	485
2015-10-05	LalaLand	310
2015-10-05	TravelGuys	440
2015-10-06	TravelGuys	187
2015-10-06	LalaLand	372
2015-10-01	OlidayInn	437
2015-10-02	OlidayInn	349
2015-10-10	BobTheBuilder	252
2015-10-12	LalaLand	425
2015-10-10	BobTheBuilder	144
2015-10-11	LalaLand	321
2015-10-05	LalaLand	483
2015-10-08	LalaLand	492
2015-10-02	BobTheBuilder	239
2015-10-12	BobTheBuilder	476
2015-10-02	TravelGuys	225
2015-10-04	LalaLand	427
2015-10-04	OlidayInn	298
2015-10-08	TravelGuys	398
2015-10-04	BobTheBuilder	178
2015-10-03	TravelGuys	234
2015-10-12	LalaLand	432
2015-10-11	BobTheBuilder	316
2015-10-10	OlidayInn	419
2015-10-12	OlidayInn	332
2015-10-03	OlidayInn	238
2015-10-01	TravelGuys	115
2015-10-03	OlidayInn	142
2015-10-09	LalaLand	156
2015-10-11	TravelGuys	231
2015-10-11	LalaLand	382
2015-10-08	TravelGuys	410
2015-10-11	TravelGuys	286
2015-10-07	BobTheBuilder	479
2015-10-07	OlidayInn	199
2015-10-11	OlidayInn	434
2015-10-03	LalaLand	342
2015-10-10	TravelGuys	240
2015-10-06	BobTheBuilder	145
2015-10-12	OlidayInn	300
2015-10-05	OlidayInn	381
2015-10-02	BobTheBuilder	412
2015-10-08	TravelGuys	132
2015-10-12	OlidayInn	272
2015-10-06	LalaLand	428
2015-10-08	OlidayInn	159
2015-10-05	OlidayInn	184
2015-10-01	LalaLand	188
2015-10-06	OlidayInn	301
2015-10-01	BobTheBuilder	203
2015-10-04	TravelGuys	269
2015-10-09	TravelGuys	498
2015-10-09	TravelGuys	273
2015-10-06	LalaLand	244
2015-10-09	LalaLand	462
2015-10-08	LalaLand	375
2015-10-06	BobTheBuilder	238
2015-10-07	TravelGuys	455
2015-10-09	TravelGuys	267
2015-10-05	TravelGuys	484
2015-10-11	LalaLand	148
2015-10-03	BobTheBuilder	216
2015-10-05	BobTheBuilder	346
2015-10-11	BobTheBuilder	426
2015-10-03	OlidayInn	407
2015-10-01	OlidayInn	364
2015-10-09	BobTheBuilder	394
2015-10-06	BobTheBuilder	220
2015-10-07	BobTheBuilder	144
2015-10-05	BobTheBuilder	426
2015-10-05	LalaLand	195
2015-10-05	OlidayInn	215
2015-10-07	BobTheBuilder	316
2015-10-08	OlidayInn	353
2015-10-08	LalaLand	149
2015-10-11	BobTheBuilder	471
2015-10-04	OlidayInn	239
2015-10-06	LalaLand	466
2015-10-12	LalaLand	225
2015-10-07	BobTheBuilder	344
2015-10-05	BobTheBuilder	435
2015-10-11	LalaLand	304
2015-10-05	LalaLand	381
2015-10-02	LalaLand	275
2015-10-03	OlidayInn	207
2015-10-03	TravelGuys	498
2015-10-04	BobTheBuilder	119
2015-10-12	OlidayInn	332
2015-10-03	LalaLand	428
2015-10-10	LalaLand	439
2015-10-04	OlidayInn	117
2015-10-06	TravelGuys	247
2015-10-12	OlidayInn	458
2015-10-08	OlidayInn	103
2015-10-05	TravelGuys	299
2015-10-01	TravelGuys	155
2015-10-09	OlidayInn	107
2015-10-12	TravelGuys	209
2015-10-02	TravelGuys	216
2015-10-10	LalaLand	197
2015-10-11	OlidayInn	339
2015-10-04	BobTheBuilder	418
2015-10-02	LalaLand	473
2015-10-03	BobTheBuilder	176
2015-10-01	LalaLand	393
2015-10-05	TravelGuys	334
2015-10-07	LalaLand	110
2015-10-08	LalaLand	452
2015-10-08	TravelGuys	268
2015-10-07	LalaLand	200
2015-10-09	OlidayInn	228
2015-10-03	TravelGuys	198
2015-10-05	LalaLand	258
2015-10-10	BobTheBuilder	174
2015-10-01	OlidayInn	305
2015-10-12	BobTheBuilder	233
2015-10-02	TravelGuys	258
2015-10-03	LalaLand	272
2015-10-04	LalaLand	324
2015-10-10	OlidayInn	354
2015-10-03	OlidayInn	153
2015-10-04	LalaLand	181
2015-10-09	LalaLand	243
2015-10-02	LalaLand	355
2015-10-03	LalaLand	283
2015-10-11	TravelGuys	280
2015-10-10	LalaLand	457
2015-10-04	BobTheBuilder	470
2015-10-08	LalaLand	130
2015-10-10	OlidayInn	259
2015-10-10	OlidayInn	327
2015-10-06	BobTheBuilder	437
2015-10-08	LalaLand	320
2015-10-11	TravelGuys	349
2015-10-06	BobTheBuilder	306
2015-10-06	LalaLand	437
2015-10-06	TravelGuys	141
2015-10-08	BobTheBuilder	189
2015-10-07	BobTheBuilder	380
2015-10-03	TravelGuys	166
2015-10-11	BobTheBuilder	151
2015-10-03	BobTheBuilder	199
2015-10-11	BobTheBuilder	369
2015-10-06	OlidayInn	490
2015-10-07	LalaLand	454
2015-10-06	LalaLand	168
2015-10-02	LalaLand	396
2015-10-11	LalaLand	409
2015-10-06	LalaLand	332
2015-10-12	OlidayInn	194
2015-10-10	TravelGuys	497
2015-10-12	LalaLand	221
2015-10-02	LalaLand	380
2015-10-10	LalaLand	262
2015-10-05	BobTheBuilder	461
2015-10-06	LalaLand	281
2015-10-09	LalaLand	436
2015-10-10	TravelGuys	206
2015-10-08	OlidayInn	187
2015-10-12	OlidayInn	114
2015-10-01	OlidayInn	430
2015-10-12	OlidayInn	366
2015-10-09	TravelGuys	355
2015-10-11	BobTheBuilder	380
2015-10-10	TravelGuys	175
2015-10-04	BobTheBuilder	128
2015-10-06	LalaLand	182
2015-10-08	TravelGuys	403
2015-10-04	OlidayInn	475
2015-10-09	LalaLand	227
2015-10-10	LalaLand	105
2015-10-06	OlidayInn	154
2015-10-10	LalaLand	225
2015-10-09	OlidayInn	284
2015-10-05	TravelGuys	153
2015-10-06	OlidayInn	238
2015-10-11	TravelGuys	363
2015-10-07	OlidayInn	337
2015-10-10	OlidayInn	181
2015-10-07	TravelGuys	383
2015-10-09	LalaLand	159
2015-10-10	TravelGuys	204
2015-10-08	OlidayInn	168
2015-10-10	LalaLand	380
2015-10-12	LalaLand	472
2015-10-02	LalaLand	334
2015-10-01	TravelGuys	434
2015-10-03	LalaLand	136
2015-10-07	OlidayInn	458
2015-10-09	LalaLand	315
2015-10-05	OlidayInn	224
2015-10-04	BobTheBuilder	137
2015-10-11	LalaLand	301
2015-10-11	TravelGuys	103
2015-10-09	OlidayInn	145
2015-10-12	TravelGuys	187
2015-10-02	OlidayInn	390
2015-10-05	LalaLand	328
2015-10-06	TravelGuys	170
2015-10-06	OlidayInn	139
2015-10-04	TravelGuys	272
2015-10-06	TravelGuys	134
2015-10-01	TravelGuys	103
2015-10-01	LalaLand	125
2015-10-09	OlidayInn	281
2015-10-08	TravelGuys	191
2015-10-05	BobTheBuilder	191
2015-10-06	LalaLand	107
2015-10-12	TravelGuys	329
2015-10-05	TravelGuys	256
2015-10-08	OlidayInn	138
2015-10-02	LalaLand	489
2015-10-12	BobTheBuilder	219
2015-10-08	TravelGuys	206
2015-10-12	BobTheBuilder	491
2015-10-05	BobTheBuilder	167
2015-10-07	BobTheBuilder	311
2015-10-09	TravelGuys	138
2015-10-09	TravelGuys	225
2015-10-12	TravelGuys	411
2015-10-01	LalaLand	185
2015-10-12	BobTheBuilder	132
2015-10-03	BobTheBuilder	269
2015-10-10	OlidayInn	159
2015-10-01	BobTheBuilder	177
2015-10-09	TravelGuys	253
2015-10-06	LalaLand	252
2015-10-02	TravelGuys	365
2015-10-04	BobTheBuilder	251
2015-10-06	OlidayInn	442
2015-10-11	OlidayInn	225
2015-10-11	TravelGuys	122
2015-10-07	OlidayInn	207
2015-10-09	TravelGuys	448
2015-10-09	LalaLand	275
2015-10-04	TravelGuys	433
2015-10-06	BobTheBuilder	340
2015-10-08	BobTheBuilder	300
2015-10-10	BobTheBuilder	428
2015-10-12	LalaLand	471
2015-10-06	LalaLand	271
2015-10-12	TravelGuys	480
2015-10-04	LalaLand	404
2015-10-08	LalaLand	327
2015-10-10	OlidayInn	338
2015-10-09	OlidayInn	248
2015-10-06	LalaLand	113
2015-10-01	OlidayInn	171
2015-10-05	OlidayInn	208
2015-10-03	TravelGuys	455
2015-10-04	TravelGuys	161
2015-10-09	TravelGuys	437
2015-10-05	OlidayInn	129
2015-10-12	BobTheBuilder	194
2015-10-02	OlidayInn	126
2015-10-02	BobTheBuilder	484
2015-10-03	LalaLand	348
2015-10-04	OlidayInn	497
2015-10-06	TravelGuys	395
2015-10-08	OlidayInn	462
2015-10-09	LalaLand	400
2015-10-04	OlidayInn	424
2015-10-04	TravelGuys	153
2015-10-05	BobTheBuilder	376
2015-10-01	OlidayInn	381
2015-10-05	LalaLand	460
2015-10-03	LalaLand	275
2015-10-02	OlidayInn	111
2015-10-03	OlidayInn	262
2015-10-03	OlidayInn	120
2015-10-10	OlidayInn	445
2015-10-09	OlidayInn	117
2015-10-03	LalaLand	386
2015-10-06	TravelGuys	348
2015-10-10	BobTheBuilder	386
2015-10-10	OlidayInn	145
2015-10-05	OlidayInn	492
2015-10-06	OlidayInn	469
2015-10-06	TravelGuys	140
2015-10-01	TravelGuys	111
2015-10-04	BobTheBuilder	409
2015-10-09	LalaLand	119
2015-10-04	BobTheBuilder	170
2015-10-06	OlidayInn	389
2015-10-10	BobTheBuilder	398
2015-10-08	TravelGuys	123
2015-10-11	BobTheBuilder	124
2015-10-11	BobTheBuilder	195
2015-10-11	BobTheBuilder	454
2015-10-04	OlidayInn	193
2015-10-09	OlidayInn	239
2015-10-02	LalaLand	161
2015-10-12	BobTheBuilder	357
2015-10-11	BobTheBuilder	387
2015-10-11	LalaLand	200
2015-10-02	LalaLand	248
2015-10-06	BobTheBuilder	209
2015-10-09	OlidayInn	142
2015-10-07	BobTheBuilder	308
2015-10-08	BobTheBuilder	286
2015-10-09	TravelGuys	207
2015-10-10	TravelGuys	279
2015-10-06	OlidayInn	262
2015-10-06	BobTheBuilder	461
2015-10-07	BobTheBuilder	443
2015-10-12	LalaLand	351
2015-10-11	BobTheBuilder	118
2015-10-08	LalaLand	176
2015-10-08	OlidayInn	380
2015-10-02	LalaLand	116
2015-10-12	TravelGuys	445
2015-10-12	OlidayInn	227
2015-10-11	BobTheBuilder	404
2015-10-06	OlidayInn	385
2015-10-06	TravelGuys	121
2015-10-10	LalaLand	387
2015-10-08	BobTheBuilder	402
2015-10-07	OlidayInn	159
2015-10-11	OlidayInn	250
2015-10-04	BobTheBuilder	155
2015-10-03	OlidayInn	273
2015-10-02	OlidayInn	403
2015-10-01	BobTheBuilder	404
2015-10-04	OlidayInn	360
2015-10-10	LalaLand	258
2015-10-06	BobTheBuilder	110
2015-10-06	BobTheBuilder	341
2015-10-12	LalaLand	363
2015-10-12	BobTheBuilder	396
2015-10-08	OlidayInn	448
2015-10-02	BobTheBuilder	168
2015-10-02	OlidayInn	416
2015-10-04	BobTheBuilder	347
2015-10-07	TravelGuys	185
2015-10-09	TravelGuys	180
2015-10-11	OlidayInn	439
2015-10-12	TravelGuys	178
2015-10-08	LalaLand	325
2015-10-04	OlidayInn	172
2015-10-10	LalaLand	183
2015-10-07	LalaLand	318
2015-10-09	TravelGuys	266
2015-10-12	BobTheBuilder	498
2015-10-02	TravelGuys	401
2015-10-12	TravelGuys	181
2015-10-11	LalaLand	325
2015-10-02	TravelGuys	212
2015-10-02	BobTheBuilder	256
2015-10-03	TravelGuys	142
2015-10-04	TravelGuys	177
2015-10-11	LalaLand	148
2015-10-11	LalaLand	359
2015-10-10	LalaLand	322
2015-10-02	BobTheBuilder	354
2015-10-11	LalaLand	272
2015-10-04	LalaLand	149
2015-10-01	TravelGuys	326
2015-10-01	LalaLand	494
2015-10-02	BobTheBuilder	446
2015-10-06	OlidayInn	337
2015-10-11	TravelGuys	468
2015-10-01	TravelGuys	294
2015-10-05	OlidayInn	261
2015-10-07	OlidayInn	116
2015-10-12	LalaLand	387
2015-10-06	LalaLand	123
2015-10-03	BobTheBuilder	122
2015-10-11	LalaLand	436
2015-10-11	TravelGuys	111
2015-10-07	TravelGuys	479
2015-10-09	BobTheBuilder	339
2015-10-03	OlidayInn	275
2015-10-08	BobTheBuilder	120
2015-10-07	BobTheBuilder	209
2015-10-07	BobTheBuilder	378
2015-10-03	LalaLand	399
2015-10-02	TravelGuys	162
2015-10-10	TravelGuys	405
2015-10-07	TravelGuys	214
2015-10-03	LalaLand	237
2015-10-06	TravelGuys	193
2015-10-12	OlidayInn	453
2015-10-05	TravelGuys	477
2015-10-05	BobTheBuilder	439
2015-10-01	LalaLand	274
2015-10-02	LalaLand	447
2015-10-12	OlidayInn	482
2015-10-11	BobTheBuilder	334
2015-10-01	LalaLand	113
2015-10-11	LalaLand	224
2015-10-05	TravelGuys	458
2015-10-02	LalaLand	396
2015-10-07	OlidayInn	490
2015-10-06	TravelGuys	478
2015-10-06	BobTheBuilder	117
2015-10-08	LalaLand	249
2015-10-06	TravelGuys	283
2015-10-12	LalaLand	124
2015-10-12	OlidayInn	197
2015-10-04	BobTheBuilder	187
2015-10-06	LalaLand	202
2015-10-10	TravelGuys	212
2015-10-05	OlidayInn	397
2015-10-12	BobTheBuilder	123
2015-10-03	OlidayInn	244
2015-10-09	OlidayInn	353
2015-10-06	OlidayInn	361
2015-10-04	TravelGuys	298
2015-10-07	OlidayInn	235
2015-10-10	OlidayInn	259
2015-10-02	LalaLand	320
2015-10-02	OlidayInn	257
2015-10-06	LalaLand	123
2015-10-01	TravelGuys	474
2015-10-03	OlidayInn	118
